-1.09887,-0.975018,-0.745085,-0.436131,-0.795692,-1.28872,-1.32949,-1.26361,-1.23073,-1.2131,-1.40774,-1.07531,-0.928656,-1.07718,-1.25301,-1.23699,-1.13124,-1.18311,-1.48267,-1.72336,-1.64597,-0.987853,-0.834514,-0.42638,-0.0409248,0.201214,0.257453,0.68079,1.37326,1.54552,1.14829,1.32181,1.73587,0.874699,0.422676,0.246298,0.128769,0.415276,0.58722,0.356502,-0.537966,-1.3465,-1.20324,-0.65402,-0.289736,-0.684132,-0.945949,-0.609196,-0.810171,-0.960412,-0.821814,-0.74945,0.182833,-0.786333,-0.52068,0.187996,-0.625736,-1.18226,-0.427307,-0.577855
-0.733505,-0.228658,-0.700847,-0.485564,-0.709287,-1.59664,-1.67584,-0.903078,-0.555828,-0.928159,-1.36554,-1.18169,-0.501591,-0.248478,-0.648413,-0.753435,-1.02278,-0.640151,0.300744,0.798596,0.683194,0.888003,-0.462775,-1.28538,-0.318967,0.538022,1.21244,0.73054,-0.04984,-0.551883,-0.516259,-0.850886,-0.656229,-0.601679,-0.45101,-0.435587,0.148359,0.553791,0.342588,-0.330271,-0.649005,-0.846884,-1.40253,-1.35324,-0.711161,-0.556461,-0.405426,-0.751786,-1.07162,0.0933743,0.227443,-0.0124759,2.23656,1.56957,-0.266716,0.623831,-0.90229,0.193353,-1.13912,-0.418842
-0.924885,-0.905237,-0.997504,-0.620967,-0.734488,-0.845442,-1.11586,-0.457992,-0.651277,-0.626855,-0.951836,-0.918964,-0.609421,0.253728,0.0121628,-0.456422,-0.0822338,0.729867,0.861622,1.15839,1.38989,1.40855,1.20326,0.547624,0.0321584,-0.785179,-1.60042,-2.57526,-0.999685,-1.56978,-1.46723,-1.47976,-1.18888,-0.727089,-0.554432,-0.0755245,-0.106734,-0.848732,-1.13977,-1.13235,-1.08089,-1.15211,-0.773,-0.991628,-0.853614,-0.704291,-0.0259093,-0.356059,-1.02155,0.451954,0.110859,0.433861,0.281979,-0.293237,0.0719021,-1.10208,-0.331898,-0.332162,-0.330241,-0.657361
-0.87704,-0.978052,-0.482257,-0.107297,0.801006,0.919202,0.282472,-0.423936,-0.69689,-0.139561,-0.349747,0.0319753,0.950573,0.0135689,-0.146531,0.662426,-0.0522729,-1.12882,-0.784576,-0.656177,-0.988527,-0.705302,-0.0222844,-0.888916,-0.304269,0.712959,0.53874,0.307248,-0.557645,-0.538746,0.156662,0.461738,-0.158923,-0.186529,1.34151,1.48134,0.0916721,-1.28165,0.213993,1.68023,0.360865,-0.279107,-0.194555,0.682905,-0.0232952,-0.0271114,-0.857396,-0.602788,-1.03824,-0.997002,0.219116,-0.78059,-0.171257,1.15866,-0.182062,1.21657,1.37928,-0.409444,1.77285,0.734001
-0.729155,0.147557,0.431137,-0.193267,-0.27906,-1.16859,-1.111,-1.18023,-0.614956,0.0278306,-0.542656,-0.429216,0.20782,-0.575581,-1.27053,-0.599555,-0.1907,-0.273079,0.341444,0.254531,-0.112328,-0.652153,-0.807733,-1.26948,-0.125848,0.818343,0.796416,-0.826446,-1.28522,-1.56706,-1.63172,-0.339718,0.0812554,-0.410969,-0.347974,0.0986382,0.776505,0.343906,1.12571,1.06678,0.139956,0.0113006,-0.0823192,0.117975,-0.539029,-0.658747,-0.694088,-0.955258,-0.192714,-0.272524,-0.688575,-0.531472,-0.709475,0.884715,1.34172,-0.491907,0.618756,1.80081,1.09339,-0.0610632
0.0276656,0.699742,0.550841,0.821177,1.55345,2.11199,1.55133,0.804453,-0.271169,-0.915511,0.0873144,0.815858,0.0311765,-0.0849267,0.0170307,0.236464,0.560598,0.0121659,-0.271375,0.305549,-0.837257,-1.66238,-1.17108,1.01978,1.06839,-1.00269,-1.73028,-0.137966,0.668995,-0.729007,0.0688086,1.20598,0.784359,2.10026,1.51941,1.24357,1.65766,0.471621,-0.125076,0.0285079,-0.0488099,0.0681968,-1.39533,-0.205378,-0.276546,0.0199253,0.0315932,-0.26634,-0.187152,-1.02627,-0.0556897,-1.07123,0.650233,-0.526088,1.68034,-0.108372,1.27557,-0.471269,1.9508,0.157579
0.262541,-0.814217,-0.643597,-0.150282,-0.0270449,0.235677,0.753438,0.226664,-0.265256,0.617047,-0.0242115,-0.189339,-0.186612,-0.854651,0.140676,-0.204971,-0.705724,-0.88716,-0.9904,-0.572035,-1.13747,-0.0202241,-0.246127,-1.39327,-1.71204,-0.590008,0.457325,0.000320257,0.234864,1.29138,0.413681,-0.340656,1.24825,2.01723,1.50938,1.40221,0.896549,0.618119,-1.00766,1.66512,2.58866,1.89302,0.694696,-0.253393,0.267547,1.35711,1.2403,-0.360866,-0.843547,1.9375,2.20937,2.19845,0.721051,0.610773,0.227102,-0.596508,0.290348,-0.996785,-0.103754,0.0383198
-0.433386,0.675471,-0.156974,0.505238,1.14483,-0.400474,-1.05112,-1.32585,-0.627626,-0.667029,-0.846338,-0.643392,0.558269,0.920093,0.276004,0.849402,0.859448,0.866755,0.817434,-0.0626174,-0.268251,0.0466033,0.551313,0.430526,-0.397767,-0.90068,-1.15631,-1.89016,-2.3745,-2.35393,-1.50882,0.0481137,0.873458,-0.106958,-0.552116,0.727895,2.17327,2.35355,0.156728,0.0117164,1.87216,2.13068,0.175247,-0.541485,-0.469781,-0.237657,-0.49973,-0.136567,0.00197903,0.0860564,1.65976,2.04275,0.338633,0.145071,0.212993,-1.01491,-0.573882,-0.656745,0.527172,0.197333
-0.0941216,-0.887033,-0.763301,-0.560788,-0.612081,-0.488452,-0.309877,-0.246606,-0.832885,-0.418546,-0.516282,-0.808307,-0.973349,-0.985371,-0.515032,0.674461,1.01267,0.411739,-0.757831,-0.915454,-0.644098,-0.261741,-0.274907,-0.231496,0.562522,1.18887,1.14039,0.938391,0.417174,0.872809,1.60204,1.38888,1.21,0.886808,0.892706,0.803997,0.865705,0.866507,-0.167774,-0.882153,-0.519849,-0.445647,-0.185921,-0.272149,-0.408447,-0.174195,-0.546882,-0.708529,-0.540381,-0.184708,-0.96338,-0.521092,-1.37517,-1.25204,-0.351371,-0.753409,0.722463,0.811606,-0.152287,0.455728
-0.720456,-0.714096,0.527421,2.56421,3.26356,2.56034,2.79915,3.24362,2.7055,2.85488,2.61624,2.08235,1.94304,1.42777,0.865995,1.37551,1.56713,1.26786,1.22753,1.42109,1.51634,1.16508,0.547316,-0.525495,-0.895059,-0.453852,-0.640547,-1.25185,-2.30541,-1.55121,-1.4205,-1.78365,-0.788424,-0.874986,-1.38798,-0.871372,-1.01123,-0.446334,-0.0436998,0.0464189,0.0926186,-1.15389,-0.862932,-0.569994,-0.55156,-0.814043,-1.32432,-1.01934,-0.409658,-0.60915,-0.0640172,-0.438053,-1.02108,-0.156266,0.396411,-1.32871,1.77682,0.224265,0.591883,-0.0411866
0.788836,0.37814,0.990623,1.53258,1.85587,3.42489,2.89787,1.19082,1.73158,1.24718,0.498001,0.290414,-0.306503,-0.945243,-0.788609,-0.582362,0.119149,0.55092,0.657349,0.890352,0.86433,0.613659,0.861895,0.26868,-1.0747,-1.85588,-1.47749,-1.329,-0.804471,0.213691,1.12352,1.37762,1.71021,1.65959,0.818998,0.761592,1.14497,1.82296,1.52104,1.23358,0.687554,-0.587888,-0.604646,0.28978,-0.0457184,0.0273914,-0.713639,-1.12989,-0.231653,-0.21398,-0.447079,0.610319,0.154506,-0.621968,-0.718207,-0.491907,-0.504744,0.0387894,-0.831747,-0.756744
1.6196,0.578383,1.05048,-0.358759,-0.529276,-0.464766,-0.722579,-0.256001,0.483981,-0.181966,0.383461,1.16139,0.648364,-0.59686,-0.176226,0.109235,0.636069,0.867519,0.402299,-0.294102,-1.10334,-1.653,-1.75387,-2.10799,-1.74348,-1.79687,-1.64357,-0.963468,0.236945,0.754123,1.36044,1.68385,1.2313,1.25828,1.35618,1.63581,2.19827,3.10059,2.76027,2.21029,2.28535,1.8462,1.54869,1.12404,-0.316776,-0.291413,0.0936959,0.454621,0.163296,0.225098,-0.213911,0.0705635,1.17429,-0.909607,-0.802861,-0.980043,-0.936859,1.2753,0.47864,0.276839
-0.837894,0.30229,-0.362553,-0.519952,-0.180054,0.052953,1.85398,1.21783,-1.44021,-0.149232,-0.68131,-0.435641,0.314231,-0.988411,-0.502863,-0.570327,-0.595741,-0.66424,-1.06598,-1.89393,-1.80344,-1.97893,-1.91935,-2.06742,-1.74674,-1.86684,-2.43655,-0.667923,0.29272,0.218221,-0.134937,0.761874,1.47003,0.952108,0.694352,1.39123,2.11491,2.74937,3.2405,3.46182,3.56639,3.03925,2.2552,0.523104,1.60569,2.91231,3.5726,3.18947,4.06551,4.20607,1.95955,0.402721,0.593579,0.0765853,1.53925,0.989933,-0.850436,1.24438,0.430107,1.37005
-0.768301,-0.711062,-0.786721,-0.994935,-0.973903,0.020807,-0.314732,-1.06631,-0.717163,-1.0033,-1.22085,-1.34232,-1.19043,-1.08387,-0.720945,-0.516168,-0.351882,-0.27002,-0.312074,-0.53815,-0.636728,-0.847164,-1.26461,-1.13524,-0.934254,-0.750614,0.215932,1.08047,1.48981,1.48346,1.51325,1.49158,1.49618,0.916647,0.676986,0.722595,0.702728,0.129325,-0.798191,-1.25716,-1.3129,-0.528621,0.156541,0.559865,0.243146,0.0460568,-0.240969,0.449815,0.513744,-0.272524,-0.447079,-0.448432,-1.29018,-0.348025,-0.407807,-0.980043,-0.850436,-0.656745,-0.152287,-0.478472
0.00591789,0.787728,-0.125747,-0.786458,-0.496874,-0.388631,-0.363285,-1.21311,-0.881877,-0.90956,-1.46651,-1.44941,-1.3465,-1.23283,-0.845077,-1.27912,-1.13049,-0.896336,-0.667517,-0.903271,-1.54357,-1.54006,-1.24263,-1.03194,-0.875869,-1.85167,-2.50249,-1.71941,-0.339122,1.14823,1.42587,1.34104,1.87678,2.33637,2.34409,1.9353,0.782758,-0.168834,-0.462136,-0.408632,0.248658,0.61523,-0.640619,0.0654583,-0.25742,-0.129398,0.470912,0.350482,0.132702,-0.521334,0.0775493,-1.02971,-0.780293,-0.361722,-0.21028,-0.125806,0.463194,1.24438,0.252153,-1.07477
-0.39424,-1.08728,-0.781517,-1.02502,-1.11431,-1.51374,-1.09482,-1.33642,-1.077,-0.733241,-1.14475,-1.11386,-1.08473,-1.54777,-1.54362,-1.55722,-1.34097,-0.916219,-0.624879,-0.691965,-0.878759,-0.577901,-0.062656,0.333084,0.784221,0.75427,0.358,0.597312,1.33622,1.72581,1.9586,2.11624,2.68061,2.42805,1.5306,0.552218,-0.383501,-0.677818,-0.946377,-0.0039557,0.524502,0.783548,0.640017,0.643142,0.511565,0.311852,-0.208767,-0.738969,-0.507005,-0.601832,-0.73854,-0.271974,-0.525348,-0.635665,-0.887516,-1.24154,-1.2307,-0.857678,-0.362596,-0.418842
-0.611717,-0.195284,0.418126,1.09843,0.739802,1.16453,0.746965,-0.268919,-0.75264,-0.652893,-1.14022,-0.702647,-0.303665,-0.104991,0.0983248,0.318992,1.05818,1.63799,1.5915,0.72778,0.250331,0.352993,0.745577,0.407524,0.0974841,-0.192078,-0.806632,-0.849213,-0.59469,-0.746674,-1.59527,-1.86947,-1.71185,-0.462863,-0.12222,-0.750594,-1.31801,-0.89193,-0.42848,-0.633638,0.165086,-0.239398,-0.539176,-0.436451,-0.274567,-0.884225,-0.841295,-0.70212,-0.835203,-1.06286,-0.621955,-0.75983,-1.30435,-0.348025,0.495175,-0.491907,-1.16156,-0.934959,-0.912635,-0.0610632
-0.498629,-0.255963,-0.391177,-0.311475,-0.219657,-0.879279,-0.85691,-0.839662,-0.976481,-1.09332,-0.512514,0.695206,1.29676,1.35116,1.51197,1.46836,0.376661,-0.269638,-0.93187,-0.870147,-0.475374,0.150557,0.367442,1.03985,1.3252,0.316715,-0.581522,-0.323894,0.921649,0.354575,-0.128395,0.277905,-0.407818,-0.413564,-0.405087,-0.614293,-1.18546,-1.3117,-1.10963,-1.40269,-0.796278,-1.06676,-0.591696,-0.17987,-0.570686,0.231964,0.278854,-0.8367,-0.45416,0.481226,0.0608944,-0.334253,0.211161,-0.89591,-0.252607,0.728432,0.359487,-0.347619,-0.767037,-0.915757
-0.833544,-0.331813,-0.646199,-0.360908,-0.60488,-1.42914,-1.46221,-0.818523,0.0979592,0.435521,0.765512,0.556705,-0.21357,-1.03219,-0.936594,0.282026,0.999392,0.966552,1.13101,1.43556,1.46087,0.762164,-0.272109,-0.139072,0.117898,-0.0521286,-1.19701,-2.16251,-1.81342,-0.857207,-0.585887,-1.10131,-0.941925,-0.298965,0.0224937,0.465137,0.79026,-0.0209285,-0.268741,-0.466842,-0.495888,-0.472317,-1.17302,-0.924857,-0.39064,0.255109,-0.0155589,-0.114137,0.193891,0.312913,-0.355477,-0.479572,-0.0437847,-1.00549,-0.0691888,-0.613941,0.670609,-0.919503,0.187443,-0.14057
-0.446435,-0.231692,-0.627983,0.178553,-1.20972,-0.434312,0.360157,0.120971,0.00757781,0.326903,0.18603,0.862263,0.832101,-0.178558,-0.236588,0.17113,1.07259,0.462593,-1.09389,-1.14199,0.536192,0.398717,-1.22984,-1.63207,-0.286305,-0.464391,-0.836348,0.706508,0.798444,-0.781555,-1.29759,-1.24059,-1.7748,-1.05705,-0.341799,-0.938765,-0.847421,-0.627108,-1.26786,-1.62882,-0.733161,-0.711163,-0.457157,-0.191123,-0.635977,-0.704291,-1.19781,-0.817474,-1.14393,-0.448155,-0.580318,-0.998568,-0.157094,0.446408,1.36994,1.00737,0.359487,0.193353,-0.443484,0.197333
-0.224608,-0.50475,-0.297496,0.0646427,-0.75969,-0.901274,-0.518656,-0.745712,-1.02294,-1.25997,-0.321112,-0.0486975,0.122691,-0.218686,0.296449,0.521012,-0.434179,-0.331964,0.675567,0.638308,-0.402455,-0.70413,0.206755,0.58819,0.419213,0.819608,0.77647,0.831725,0.911243,1.02094,0.231431,-0.911851,-0.345352,-1.04537,-0.562922,0.649522,0.434714,-1.13515,-0.841893,-1.32153,0.250411,0.570187,0.14431,-0.797316,-0.365579,0.0602425,-0.559533,-0.448983,-1.0438,0.159236,-0.830141,0.288542,0.551088,-0.224751,0.269429,0.205429,-0.418321,-0.934959,-0.216998,-0.83625
-0.903137,-0.70196,-0.383371,-0.229804,0.358179,-0.496912,-1.30036,-1.27888,-0.919043,-0.245203,-0.293984,-0.953232,-0.744919,-1.30822,-0.497995,0.574311,1.16475,1.24377,0.455015,-0.810753,-0.914443,-1.415,-1.07674,0.265334,0.783404,0.516102,0.305488,0.388618,-0.319975,-0.984953,-0.705985,-0.246394,-0.388449,-1.01164,-0.501177,-0.247415,-0.93787,-1.10275,-0.792163,-0.672818,-1.00433,-1.0964,-1.15791,-0.892596,-0.650486,-0.485533,-0.918348,-0.812668,-1.14949,-0.184708,-0.871779,1.05666,0.0978516,0.364225,0.339975,-0.387307,-0.349182,-0.749483,-0.119932,-0.398965
-0.420337,-0.51992,-0.989698,-0.749921,-0.779491,-0.803144,-0.345482,-0.798559,-0.919887,-1.36933,-1.2299,-1.33018,0.190794,0.540095,0.761822,0.351229,-0.373499,-0.138869,0.534863,1.66362,0.985345,-0.402821,-1.32457,-0.323919,0.399207,-0.403268,-1.07733,-0.612693,-0.707905,0.192853,-0.557849,-1.31328,-0.136164,0.545606,-0.16274,0.239104,0.16795,0.767433,1.61598,1.33265,0.383073,-0.447425,-0.419745,-0.972122,-0.433508,-0.0121792,-0.761941,-0.476219,-0.490317,1.21302,0.835346,0.236642,-0.468694,2.21334,1.55336,0.118262,0.290348,0.239722,-0.94499,-0.239953
0.654,0.281052,-1.01312,0.0904336,-0.853295,-0.622112,0.722688,0.166772,-0.680841,-0.606024,-0.942793,-0.0908187,-0.51507,-0.502013,-1.01886,-0.751715,-0.64163,0.825459,1.27792,0.998098,0.747193,1.07051,1.2768,0.747945,-0.0523568,-1.58399,-2.02215,-0.535961,-0.289174,-0.422325,1.16231,1.50518,0.490431,0.037912,0.630677,0.651415,-0.959545,0.203982,0.679647,0.681698,-0.196667,-0.780505,0.736425,0.388811,-0.678185,-0.176434,0.137398,-0.798248,0.555464,3.16692,0.410647,0.724498,1.54254,0.350528,-0.534789,-0.160672,0.031079,0.394285,-0.330241,0.79363
0.0842097,0.323528,0.660136,0.627745,-1.21152,-1.43084,-0.382707,-0.389879,0.206924,-0.978748,-0.446955,0.0376867,0.0560059,-0.148158,0.0121628,-0.138347,0.46844,1.29539,1.55661,1.16905,0.613378,-1.28408,-0.928049,-0.285862,-1.46013,-1.4824,-0.351526,0.467458,-0.0548348,-0.367058,0.36695,1.06435,-0.0233385,-1.19889,-0.555204,0.313313,0.726904,-0.115776,-0.562098,-0.707521,-0.7092,-0.269624,-1.04352,-1.07115,-0.895163,-0.617684,-0.533081,-0.110932,0.202235,-0.997002,-0.596973,-0.489952,-1.06357,0.282042,1.34172,0.327463,2.60649,1.58442,-0.54055,-0.538101
-0.372492,-0.765673,0.246377,0.0646427,-0.189055,0.653575,0.204787,0.813848,-0.176564,-0.379116,-0.0249651,-0.512031,-0.869775,-0.638204,-0.555436,-0.635231,-0.682589,-1.23282,-0.479136,0.0866291,-0.61811,-0.534131,1.41111,0.814858,-0.831366,-0.698765,-0.33565,0.0854844,-0.339538,-0.942824,-1.19806,-1.15806,-1.34916,-0.305884,-0.402386,-0.234921,-0.429768,-0.636968,-0.433001,-1.00361,-1.29128,-1.45141,-1.25863,-0.87384,-0.781728,-0.809564,-0.833245,-1.09464,-0.82964,-0.440837,1.21841,2.61364,0.565251,-1.25204,0.10012,0.240296,-0.0207748,1.55351,0.47864,0.0979496
-0.859641,-0.662518,-0.104929,-0.386699,-0.127851,-0.574739,-0.319587,-0.534326,-1.18174,-0.561386,-0.796604,-1.59148,-1.482,-1.37023,-0.972616,-1.31866,-1.11342,-0.831334,-0.528751,-0.651989,-0.452102,0.996646,1.25362,0.861279,0.061555,-0.0259934,-0.548549,-0.168743,0.574927,0.799876,0.369754,0.903031,1.90584,2.16512,1.82196,1.07773,0.162114,-0.482019,-0.287829,0.307807,0.218852,-0.345486,0.381732,0.0482028,-0.533753,-0.725196,-0.873496,-0.788636,-0.960363,-0.235934,-0.222238,0.0705635,1.18845,0.487499,-0.393698,0.815599,2.39907,0.116071,-0.039044,1.13153
0.1799,-0.495648,-0.438018,-0.124491,-0.131451,-0.109469,-0.606051,-0.206677,-0.862449,-0.864922,-0.666993,-1.41371,-1.14503,-1.21337,-0.98722,-0.905594,-0.954892,-1.26876,-1.76524,-1.55584,-1.01064,-0.0378102,1.06975,1.103,0.785038,0.747525,0.623411,0.797996,1.48981,1.12649,0.727243,0.519889,0.747558,1.22239,1.11885,0.489747,-0.370163,-0.957196,-0.857465,-0.260866,-0.525109,-0.533362,0.201867,-0.367429,-0.921543,-0.680399,-0.72054,-0.734163,-1.38591,-0.997002,-1.03833,-1.16465,-1.06357,-0.676756,-0.548898,-0.335007,1.12001,0.811606,-0.459662,-0.478472
-0.733505,-1.09941,-0.630586,-0.715533,-1.02971,-0.936804,-1.91699,-1.11564,-0.835419,-1.19598,-0.91039,-1.41514,-1.09324,-0.621788,-0.663017,-0.734092,-0.835807,-1.10626,-1.48461,-1.75649,-1.83719,-1.20592,-0.729388,-0.343157,0.00888611,0.472262,0.640101,0.96453,0.818423,0.647214,0.582845,0.37076,0.221198,0.528741,0.471299,0.0304876,-0.983304,-1.40185,-1.20507,-1.10884,-0.927187,-0.608038,0.13136,-0.139357,-0.868123,-0.76626,-1.0414,-0.982494,-0.687792,-0.953094,-0.0973269,-0.0955152,0.381124,-1.14246,-0.774643,-1.11951,0.601471,-0.332162,-0.524372,0.117826
-0.87269,-0.51992,-0.604563,-0.072909,-0.171054,-0.424161,-0.400509,-0.558988,-0.875964,-0.926671,-0.588623,-1.14528,-1.71965,-0.674684,-0.113429,-0.753435,-1.09825,-1.0967,-1.31289,-1.34758,-1.46638,-0.696705,0.0656539,0.0863416,0.371036,0.508936,0.0111749,0.261294,0.435072,0.261709,-0.0928794,-0.498227,0.573234,2.03626,1.7934,1.08644,-0.0800573,-0.115776,-0.27929,-0.287733,-0.0879658,0.480694,1.3789,0.239514,-0.800854,-1.05968,-0.49168,-0.26634,-0.423565,-0.360339,1.16012,-0.230454,0.0695243,-0.101477,-0.943952,0.25773,0.342202,-0.564007,-0.13611,0.85326
-0.97273,-0.462275,0.194331,-0.204013,-0.905498,-0.691479,-1.28741,-0.256001,0.110629,0.291937,-0.568277,-1.12814,-0.23769,0.154624,0.532056,-0.48694,-1.32504,-1.17814,-1.03691,-1.1557,-1.3954,-0.914382,-0.034276,0.548042,0.110958,-0.0525501,-0.00999283,0.682055,1.48981,1.72672,1.84644,1.49345,1.32186,0.715126,0.181486,0.264093,-0.283048,-0.849671,-0.792163,-1.2706,-1.00491,-0.609816,0.188917,-0.326916,-1.17282,-1.04027,-1.00115,-0.79184,-1.18565,-0.00175912,0.319045,0.402721,0.791869,-0.745242,-0.67588,-0.247839,-0.643021,-0.4249,1.85374,0.79363
