-0.927278,0.254361,0.254361,0.480701
-0.680224,0.939374,0.939374,1.09604
-1.05081,0.254361,0.254361,0.931951
-0.927278,0.939374,0.939374,1.83445
-0.927278,-0.430651,-0.430651,-0.749982
-0.680224,-0.088145,-0.088145,-0.339754
-0.927278,0.0831082,0.0831082,0.275587
-0.927278,-0.088145,-0.088145,-0.0525947
-0.927278,-0.259398,-0.259398,-0.339754
-0.927278,-0.088145,-0.088145,-0.0115719
-0.680224,0.425615,0.425615,0.480701
-0.927278,-0.259398,-0.259398,-0.339754
-0.680224,0.425615,0.425615,0.562747
-0.927278,-0.601905,-0.601905,-0.996118
-0.680224,-0.088145,-0.088145,-0.257708
-0.927278,1.11063,1.11063,2.49082
-0.927278,-0.601905,-0.601905,-0.996118
-0.680224,0.0831082,0.0831082,0.0294508
-0.927278,0.939374,0.939374,2.20366
-0.927278,-0.430651,-0.430651,-0.626913
-0.927278,-0.088145,-0.088145,0.111496
-0.927278,1.11063,1.11063,2.61388
-0.0625892,-0.088145,-0.088145,-0.626913
-0.927278,-0.601905,-0.601905,-0.955095
-0.927278,0.596868,0.596868,1.62934
-0.556697,1.45313,1.45313,2.12161
-0.680224,-0.430651,-0.430651,-0.749982
-0.680224,-0.430651,-0.430651,-0.749982
-0.680224,-0.601905,-0.601905,-1.03714
-0.680224,-0.430651,-0.430651,-0.749982
-0.43317,-0.430651,-0.430651,-0.832027
-0.927278,-0.601905,-0.601905,-0.955095
-0.927278,-0.601905,-0.601905,-0.955095
-0.927278,-0.601905,-0.601905,-0.955095
-0.927278,0.254361,0.254361,0.972974
-0.680224,0.0831082,0.0831082,0.193542
-0.680224,0.939374,0.939374,1.79343
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
0.184465,0.768121,0.768121,0.0294508
0.184465,-0.259398,-0.259398,-0.749982
-0.680224,-0.088145,-0.088145,-0.0525947
-0.680224,0.0831082,0.0831082,0.275587
-0.927278,-0.430651,-0.430651,-0.503845
-0.680224,-0.259398,-0.259398,-0.339754
0.0609378,-0.259398,-0.259398,-0.749982
-0.927278,-0.259398,-0.259398,0.0294508
-0.680224,1.11063,1.11063,2.20366
0.431519,0.425615,0.425615,-0.339754
0.184465,0.596868,0.596868,-0.0525947
-0.680224,-0.088145,-0.088145,-0.0115719
-0.680224,-0.259398,-0.259398,-0.339754
-0.186116,1.62439,1.62439,1.75241
-0.680224,-0.088145,-0.088145,0.0294508
-0.680224,0.254361,0.254361,0.726838
-0.680224,0.254361,0.254361,0.726838
-0.927278,-0.259398,-0.259398,0.0294508
0.184465,0.939374,0.939374,0.31661
-0.927278,-0.601905,-0.601905,-0.832027
-0.927278,-0.088145,-0.088145,0.521724
-0.0625892,0.425615,0.425615,0.152519
-0.680224,0.0831082,0.0831082,0.521724
0.184465,0.254361,0.254361,-0.216686
-0.0625892,0.596868,0.596868,0.439678
-0.680224,0.0831082,0.0831082,0.726838
-0.680224,0.254361,0.254361,0.972974
-0.43317,-0.601905,-0.601905,-0.955095
-0.680224,0.254361,0.254361,0.972974
0.184465,0.596868,0.596868,0.152519
0.184465,0.0831082,0.0831082,-0.339754
-0.927278,-0.601905,-0.601905,-0.749982
-0.927278,0.254361,0.254361,1.71138
0.184465,0.0831082,0.0831082,-0.298731
0.184465,-0.430651,-0.430651,-0.832027
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.430651,-0.430651,-0.421799
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
0.0609378,0.425615,0.425615,0.193542
0.555046,0.254361,0.254361,-0.339754
-0.186116,0.768121,0.768121,1.17809
0.184465,-0.430651,-0.430651,-0.791004
-0.680224,-0.601905,-0.601905,-0.832027
-0.927278,-0.259398,-0.259398,0.357633
-0.186116,0.596868,0.596868,0.972974
-0.186116,0.425615,0.425615,0.726838
0.184465,2.82316,2.82316,2.61388
-0.680224,-0.430651,-0.430651,-0.380777
0.184465,1.96689,1.96689,1.83445
-0.0625892,-0.601905,-0.601905,-0.955095
-0.680224,-0.088145,-0.088145,0.480701
0.184465,1.11063,1.11063,0.972974
-0.309643,1.11063,1.11063,2.12161
0.184465,-0.601905,-0.601905,-0.955095
0.184465,-0.601905,-0.601905,-0.955095
0.184465,-0.601905,-0.601905,-0.955095
-0.927278,0.0831082,0.0831082,1.67036
0.184465,0.425615,0.425615,0.275587
0.184465,-0.430651,-0.430651,-0.749982
0.307992,1.28188,1.28188,1.014
-0.927278,-0.430651,-0.430651,0.0294508
0.8021,0.425615,0.425615,-0.257708
0.184465,0.254361,0.254361,0.111496
-0.680224,-0.430651,-0.430651,-0.257708
0.307992,1.11063,1.11063,0.972974
-0.680224,-0.259398,-0.259398,0.275587
0.184465,1.45313,1.45313,1.58832
-0.927278,-0.601905,-0.601905,-0.462822
-0.927278,-0.430651,-0.430651,0.152519
-0.680224,-0.088145,-0.088145,0.972974
-0.680224,-0.259398,-0.259398,0.357633
-0.803751,-0.601905,-0.601905,-0.462822
0.184465,0.425615,0.425615,0.480701
-0.680224,0.254361,0.254361,1.95752
0.431519,-0.259398,-0.259398,-0.544868
0.8021,0.939374,0.939374,0.234565
0.8021,0.254361,0.254361,-0.257708
-0.309643,-0.601905,-0.601905,-0.749982
-0.680224,-0.088145,-0.088145,0.972974
-0.680224,-0.088145,-0.088145,0.972974
-0.680224,-0.259398,-0.259398,0.480701
0.555046,1.28188,1.28188,0.931951
-0.680224,-0.430651,-0.430651,-0.0115719
0.555046,2.13815,2.13815,1.79343
0.184465,0.425615,0.425615,0.562747
0.555046,1.79564,1.79564,1.46525
0.555046,-0.259398,-0.259398,-0.503845
0.555046,-0.088145,-0.088145,-0.339754
-0.186116,-0.601905,-0.601905,-0.749982
0.184465,-0.088145,-0.088145,-0.0525947
0.184465,-0.601905,-0.601905,-0.832027
-0.680224,-0.601905,-0.601905,-0.462822
-0.0625892,-0.601905,-0.601905,-0.749982
0.555046,-0.088145,-0.088145,-0.257708
0.555046,-0.430651,-0.430651,-0.626913
0.555046,-0.259398,-0.259398,-0.462822
0.8021,1.11063,1.11063,0.644792
0.184465,-0.259398,-0.259398,-0.257708
0.184465,-0.088145,-0.088145,0.0294508
0.184465,-0.088145,-0.088145,0.0294508
-0.927278,-0.259398,-0.259398,1.46525
0.555046,-0.088145,-0.088145,-0.257708
0.555046,-0.601905,-0.601905,-0.832027
0.555046,-0.601905,-0.601905,-0.832027
0.555046,-0.601905,-0.601905,-0.832027
0.555046,-0.601905,-0.601905,-0.832027
0.555046,-0.601905,-0.601905,-0.832027
0.555046,-0.601905,-0.601905,-0.832027
-0.927278,-0.430651,-0.430651,0.726838
0.555046,0.0831082,0.0831082,-0.0115719
0.184465,-0.088145,-0.088145,0.111496
-0.680224,-0.088145,-0.088145,1.62934
0.184465,-0.430651,-0.430651,-0.462822
0.8021,-0.259398,-0.259398,-0.462822
0.8021,-0.430651,-0.430651,-0.626913
0.184465,-0.088145,-0.088145,0.152519
0.184465,-0.601905,-0.601905,-0.749982
0.307992,0.596868,0.596868,1.05502
-0.0625892,-0.773158,-0.773158,-1.03714
-0.0625892,-0.773158,-0.773158,-1.03714
-0.680224,-0.601905,-0.601905,-0.216686
0.184465,-0.601905,-0.601905,-0.708959
0.555046,-0.259398,-0.259398,-0.339754
0.184465,0.596868,0.596868,1.54729
0.184465,-0.088145,-0.088145,0.275587
0.678573,1.79564,1.79564,1.95752
-0.0625892,-0.088145,-0.088145,0.685815
0.184465,-0.259398,-0.259398,-0.0115719
0.555046,0.425615,0.425615,0.644792
0.8021,0.254361,0.254361,0.152519
0.555046,-0.601905,-0.601905,-0.749982
-0.927278,-0.601905,-0.601905,0.275587
0.555046,1.79564,1.79564,2.61388
0.555046,-0.259398,-0.259398,-0.257708
0.8021,0.254361,0.254361,0.193542
0.555046,0.254361,0.254361,0.521724
0.8021,0.0831082,0.0831082,0.0294508
0.8021,0.0831082,0.0831082,0.0294508
0.184465,0.254361,0.254361,1.13707
0.8021,-0.601905,-0.601905,-0.749982
0.8021,-0.430651,-0.430651,-0.544868
0.184465,-0.430651,-0.430651,-0.257708
0.184465,0.254361,0.254361,1.21911
0.184465,-0.773158,-0.773158,-0.955095
-0.0625892,-0.430651,-0.430651,-0.0115719
0.555046,-0.259398,-0.259398,-0.175663
1.66679,5.56321,5.56321,2.61388
0.184465,0.0831082,0.0831082,0.972974
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.773158,-0.773158,-0.955095
0.184465,-0.601905,-0.601905,-0.544868
0.184465,-0.088145,-0.088145,0.644792
0.184465,-0.601905,-0.601905,-0.544868
0.8021,-0.259398,-0.259398,-0.257708
-0.680224,-0.601905,-0.601905,0.275587
0.8021,0.0831082,0.0831082,0.234565
0.555046,-0.430651,-0.430651,-0.339754
-0.0625892,-0.601905,-0.601905,-0.339754
1.41973,1.79564,1.79564,1.21911
0.555046,0.0831082,0.0831082,0.685815
0.184465,-0.601905,-0.601905,-0.421799
-0.680224,-0.430651,-0.430651,1.50627
1.41973,1.28188,1.28188,0.931951
0.184465,0.0831082,0.0831082,1.50627
0.555046,-0.601905,-0.601905,-0.544868
1.66679,1.62439,1.62439,0.931951
0.555046,-0.259398,-0.259398,0.152519
0.184465,-0.601905,-0.601905,-0.339754
0.8021,-0.088145,-0.088145,0.234565
-0.680224,-0.601905,-0.601905,0.685815
0.555046,-0.430651,-0.430651,-0.13464
-0.680224,-0.601905,-0.601905,0.726838
-0.0625892,-0.259398,-0.259398,1.26013
0.555046,-0.259398,-0.259398,0.234565
0.184465,-0.430651,-0.430651,0.234565
0.555046,-0.088145,-0.088145,0.644792
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
0.555046,0.254361,0.254361,1.54729
0.555046,-0.773158,-0.773158,-0.832027
0.555046,-0.773158,-0.773158,-0.832027
-0.0625892,-0.430651,-0.430651,0.726838
0.555046,0.254361,0.254361,1.58832
0.184465,-0.259398,-0.259398,0.972974
0.184465,-0.259398,-0.259398,1.014
-0.680224,-0.601905,-0.601905,1.014
0.184465,-0.259398,-0.259398,1.09604
0.8021,-0.259398,-0.259398,0.234565
0.8021,0.768121,0.768121,2.24468
1.41973,-0.601905,-0.601905,-0.544868
1.41973,-0.430651,-0.430651,-0.339754
0.8021,0.425615,0.425615,1.71138
1.41973,-0.430651,-0.430651,-0.339754
1.04915,-0.601905,-0.601905,-0.462822
1.66679,-0.088145,-0.088145,-0.0525947
1.66679,0.425615,0.425615,0.480701
0.8021,-0.430651,-0.430651,-0.0115719
0.555046,-0.088145,-0.088145,1.21911
0.555046,-0.430651,-0.430651,0.275587
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.259398,-0.259398,0.439678
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.773158,-0.773158,-0.749982
0.8021,-0.601905,-0.601905,-0.339754
1.41973,-0.601905,-0.601905,-0.462822
0.8021,-0.601905,-0.601905,-0.298731
1.41973,-0.601905,-0.601905,-0.462822
1.41973,-0.601905,-0.601905,-0.462822
0.555046,-0.259398,-0.259398,0.931951
0.8021,-0.088145,-0.088145,1.05502
1.66679,-0.601905,-0.601905,-0.462822
0.555046,-0.088145,-0.088145,1.62934
1.66679,-0.430651,-0.430651,-0.257708
0.8021,-0.430651,-0.430651,0.234565
-0.0625892,-0.601905,-0.601905,0.726838
-0.0625892,-0.601905,-0.601905,0.726838
0.8021,0.254361,0.254361,2.16263
0.555046,-0.259398,-0.259398,1.21911
0.555046,-0.601905,-0.601905,0.0294508
0.8021,0.254361,0.254361,2.40877
1.41973,-0.601905,-0.601905,-0.380777
0.555046,-0.430651,-0.430651,0.726838
1.66679,1.45313,1.45313,2.40877
1.04915,0.425615,0.425615,2.49082
0.8021,-0.430651,-0.430651,0.480701
0.184465,-0.430651,-0.430651,1.71138
0.184465,-0.601905,-0.601905,0.726838
0.184465,-0.430651,-0.430651,1.71138
1.66679,1.11063,1.11063,2.12161
1.41973,-0.430651,-0.430651,0.0294508
1.66679,-0.601905,-0.601905,-0.339754
1.66679,-0.601905,-0.601905,-0.339754
1.66679,0.425615,0.425615,1.21911
0.8021,-0.430651,-0.430651,0.644792
1.66679,-0.430651,-0.430651,-0.0525947
1.41973,-0.430651,-0.430651,0.152519
1.66679,-0.601905,-0.601905,-0.257708
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.773158,-0.773158,-0.544868
1.41973,-0.088145,-0.088145,1.05502
1.66679,-0.259398,-0.259398,0.439678
1.41973,-0.259398,-0.259398,0.726838
1.54326,-0.773158,-0.773158,-0.503845
0.184465,-0.601905,-0.601905,1.46525
1.66679,-0.088145,-0.088145,0.972974
1.66679,-0.430651,-0.430651,0.234565
1.66679,-0.430651,-0.430651,0.275587
0.555046,-0.430651,-0.430651,1.99854
1.41973,-0.601905,-0.601905,0.0294508
2.03737,-0.088145,-0.088145,0.603769
1.66679,0.0831082,0.0831082,1.46525
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.773158,-0.773158,-0.462822
1.66679,-0.259398,-0.259398,0.76786
1.41973,0.0831082,0.0831082,2.12161
1.66679,-0.430651,-0.430651,0.562747
1.41973,-0.601905,-0.601905,0.275587
1.41973,-0.430651,-0.430651,1.21911
0.8021,-0.601905,-0.601905,1.46525
1.41973,-0.430651,-0.430651,1.46525
1.66679,-0.259398,-0.259398,2.16263
1.66679,-0.430651,-0.430651,2.24468
1.66679,-0.601905,-0.601905,2.16263
3.14911,-0.430651,-0.430651,1.21911
3.51969,-0.773158,-0.773158,0.152519
3.51969,-0.773158,-0.773158,0.152519
3.76675,-0.773158,-0.773158,0.234565
7.96667,-0.773158,-0.773158,1.62934
-0.927278,6.41948,6.41948,2.12161
-0.43317,2.82316,2.82316,-0.257708
-0.927278,4.8782,4.8782,1.75241
-0.927278,6.59073,6.59073,2.61388
-1.17433,3.50817,3.50817,1.71138
-0.927278,6.07697,6.07697,2.61388
-0.803751,2.65191,2.65191,0.31661
-0.927278,0.939374,0.939374,-0.462822
-0.927278,2.65191,2.65191,0.726838
-0.927278,1.28188,1.28188,-0.0936174
-0.680224,-0.259398,-0.259398,-1.24225
-0.927278,0.939374,0.939374,-0.339754
-0.927278,0.939374,0.939374,-0.257708
-0.803751,1.45313,1.45313,0.0294508
-0.680224,1.79564,1.79564,0.152519
-0.680224,0.0831082,0.0831082,-0.832027
-0.803751,-0.088145,-0.088145,-0.914073
-0.680224,4.70694,4.70694,2.61388
-0.803751,0.768121,0.768121,-0.0525947
-0.680224,0.768121,0.768121,-0.257708
-0.927278,0.939374,0.939374,0.234565
-0.927278,0.939374,0.939374,0.275587
-0.680224,1.28188,1.28188,0.193542
-1.05081,0.768121,0.768121,0.357633
-0.680224,0.596868,0.596868,-0.257708
-0.927278,-0.259398,-0.259398,-0.955095
-0.927278,-0.088145,-0.088145,-0.749982
-0.927278,1.62439,1.62439,1.21911
-0.556697,3.16567,3.16567,1.83445
-0.927278,0.0831082,0.0831082,-0.503845
-0.680224,-0.088145,-0.088145,-0.749982
-0.927278,-0.259398,-0.259398,-0.832027
-0.680224,0.425615,0.425615,-0.257708
-0.927278,-0.259398,-0.259398,-0.832027
-0.927278,0.0831082,0.0831082,-0.339754
-0.680224,-0.088145,-0.088145,-0.749982
-0.927278,0.254361,0.254361,-0.0936174
-0.927278,0.0831082,0.0831082,-0.339754
-0.927278,0.425615,0.425615,0.152519
-0.927278,-0.601905,-0.601905,-1.24225
-0.927278,0.0831082,0.0831082,-0.257708
-0.927278,0.768121,0.768121,0.726838
-0.680224,1.79564,1.79564,1.46525
-0.680224,-0.601905,-0.601905,-1.24225
-1.05081,1.45313,1.45313,2.49082
-0.680224,-0.601905,-0.601905,-1.24225
-0.309643,1.45313,1.45313,0.562747
-0.927278,-0.430651,-0.430651,-0.955095
-0.927278,1.11063,1.11063,1.46525
-0.680224,0.254361,0.254361,-0.0936174
-0.680224,-0.259398,-0.259398,-0.749982
-0.927278,0.0831082,0.0831082,0.0294508
-0.680224,0.0831082,0.0831082,-0.257708
-0.927278,-0.430651,-0.430651,-0.832027
-0.927278,-0.259398,-0.259398,-0.462822
-0.680224,-0.259398,-0.259398,-0.667936
-0.556697,0.0831082,0.0831082,-0.257708
-0.680224,0.0831082,0.0831082,-0.175663
0.555046,-0.088145,-0.088145,-0.832027
-0.803751,0.425615,0.425615,0.644792
-0.680224,0.939374,0.939374,1.21911
-0.680224,0.596868,0.596868,0.726838
-0.680224,1.79564,1.79564,2.61388
-0.309643,0.768121,0.768121,0.521724
-0.680224,1.45313,1.45313,2.12161
-0.927278,0.596868,0.596868,1.67036
-0.680224,0.0831082,0.0831082,0.0294508
-0.680224,0.596868,0.596868,0.849906
-0.680224,0.0831082,0.0831082,0.0294508
-0.927278,0.0831082,0.0831082,0.439678
-0.927278,0.0831082,0.0831082,0.521724
-0.680224,-0.601905,-0.601905,-1.03714
-0.927278,-0.601905,-0.601905,-0.955095
-0.927278,-0.601905,-0.601905,-0.955095
-0.927278,-0.601905,-0.601905,-0.955095
-0.680224,0.0831082,0.0831082,0.152519
-0.803751,-0.259398,-0.259398,-0.216686
-0.0625892,0.596868,0.596868,0.152519
0.184465,-0.088145,-0.088145,-0.667936
-0.927278,-0.430651,-0.430651,-0.544868
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
-0.927278,-0.773158,-0.773158,-1.3243
0.184465,0.939374,0.939374,0.152519
-0.927278,-0.430651,-0.430651,-0.503845
-0.0625892,0.939374,0.939374,0.603769
-0.556697,0.939374,0.939374,1.67036
-0.803751,-0.088145,-0.088145,0.152519
-0.803751,-0.773158,-0.773158,-1.28328
-0.680224,0.0831082,0.0831082,0.357633
-0.927278,-0.430651,-0.430651,-0.421799
0.307992,0.939374,0.939374,0.193542
-0.927278,-0.601905,-0.601905,-0.832027
-0.680224,0.0831082,0.0831082,0.480701
-0.0625892,-0.430651,-0.430651,-0.832027
0.555046,0.425615,0.425615,-0.339754
-0.680224,-0.601905,-0.601905,-0.87305
-0.680224,0.939374,0.939374,2.49082
-0.927278,0.254361,0.254361,1.75241
-0.927278,0.254361,0.254361,1.75241
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
-0.680224,-0.773158,-0.773158,-1.24225
